gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_0700100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0700200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0700300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0700400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0700500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0700800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	4	[]	0.0	0.0	0.0
PF3D7_0701100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0701500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0701600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	2	[]	0.0	0.0	0.0
PF3D7_0701700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0701800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0701900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0702000.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	1	[]	0.0	0.0	0.0
PF3D7_0702200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	12	[]	0.0	0.0	0.0
PF3D7_0702300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	1	[]	0.0	0.0	0.0
PF3D7_0702400.1	2.5940610604556182	0.054423965603749236	0.14117908992826184	2.861310409577856e-68	0.41240148850507174	102934	[np.float64(0.9339569075741002), np.float64(0.8749643886163616), np.float64(0.9445530221776625), np.float64(0.9367953463707286)]	[np.float64(0.029929457338433777), np.float64(0.044242802029266316), np.float64(0.03507046682474048), np.float64(0.04474647785956399)]	2099	[102853, 102982]	0.9286866731203614	0.64279989313385	0.6921601351013903
PF3D7_0702500.1	3.4190074752408917	0.017592160625339782	0.0601477286836752	3.0012761498514443e-27	0.6993161512269015	104031	[np.float64(0.965998249630772), np.float64(0.9446972455077255), np.float64(0.9979587829276609), np.float64(0.997151559341912)]	[np.float64(28.46640326814012), np.float64(5.776210802735188), np.float64(280.0789075939526), np.float64(277.6106078391255)]	1388	[104087, 104088, 104089, 104090, 104091, 104092, 104093, 104942]	0.7734646581691772	0.41197822141560797	0.5326400076129884
PF3D7_0702600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0702900.1	2.388331539997231	0.08607655637358608	0.2055793544413853	5.1583823770560775e-05	0.2881053205613379	112558	[np.float64(0.9680552260252997), np.float64(0.9598770716113139), np.float64(0.8741970280105047), np.float64(0.967750994309842)]	[np.float64(11.143810004298453), np.float64(4.597421684878476), np.float64(11.694094243243493), np.float64(9.1761703592045)]	100	[112751, 112922, 112950, 112710]	0.5372750642673523	0.18387909319899245	0.3422438624612825
PF3D7_0703000.1	3.3691535538412043	0.12229161544135728	0.41201923076923075	6.107784686991039e-08	0.0002753448502560694	122330	[inf, np.float64(0.6758342646022957), np.float64(0.8757804075392318), np.float64(0.8836832092138565)]	[np.float64(2.4329722428105383), np.float64(0.1759199422946224), np.float64(0.15438845339220708), np.float64(0.6738756868929139)]	37	[121080]	0.45454545454545453	0.1	0.22000000000000003
PF3D7_0703100.1	2.115307909751487	0.17305458768873402	0.3660637381567614	0.008389144124493987	0.4911977451510632	122369	[np.float64(0.7993742649465132), np.float64(0.9372770912536965), np.float64(0.9400507430440908), np.float64(0.7764187962165429)]	[np.float64(0.1925631654792369), np.float64(0.474083719041384), np.float64(0.16447273990531064), np.float64(0.2663475552927217)]	42	[121080, 122287]	0.525	0.18367346938775508	0.34985422740524774
PF3D7_0703200.1	2.0473473154178867	0.1081900555584766	0.2215026198025591	0.00012927151424462592	0.030164713714280773	122109	[np.float64(0.9290968257059872), np.float64(0.9499384115414946), np.float64(0.9648807193069454), np.float64(0.975689436764847)]	[np.float64(9.515285986687697), np.float64(6.809619088393665), np.float64(10.337833983288096), np.float64(5.923742917758047)]	97	[122174, 122244, 122315, 122349]	0.6415929203539823	0.2801204819277109	0.43660157872870803
PF3D7_0703300.1	1.9269026510219227	0.07532650651514607	0.14514684509625508	0.019729669322583857	0.7241719692363776	129316	[np.float64(0.6315367489568062), np.float64(0.6847820670833977), np.float64(0.8189386058101731), np.float64(0.7797093480662682)]	[np.float64(0.08822619921655983), np.float64(0.056174649185344205), np.float64(0.22352320556670283), np.float64(0.07968127065905592)]	119	[129249, 129257]	0.8325991189427312	0.5	0.6005291005291006
PF3D7_0703400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	45	[129179, 129228]	0.0	0.0	0.0
PF3D7_0703500.1	1.4996221465639217	0.20448054612756206	0.3066435555143776	2.964296450908002e-07	0.6461809992638334	143145	[np.float64(0.8786123326266393), np.float64(0.8730954749240614), np.float64(0.8112505420556306), np.float64(0.8171868843347168)]	[np.float64(0.04601310398665665), np.float64(0.046467497817020594), np.float64(0.06524595602288674), np.float64(0.05715827013014067)]	398	[142777, 142967, 142998, 143072, 143087]	0.6786310517529214	0.3137082601054482	0.46226629225870486
PF3D7_0703600.1	1.8525964455286021	0.14794163936683155	0.27407615523666645	0.009659390058660546	0.4494391542291646	146386	[np.float64(0.9794644942731183), np.float64(0.7864574313630429), np.float64(0.9842742524205341), np.float64(0.9617920070685393)]	[np.float64(0.0668636831159044), np.float64(0.06500222910928559), np.float64(0.12022189283800168), np.float64(0.10234055217431558)]	60	[146243, 146271]	0.9062499999999999	0.6534653465346535	0.7210652099692729
PF3D7_0703700.1	1.8566835317812826	0.05787043786183854	0.10744708895504765	1.3738227816715272e-12	0.1579045286936969	146094	[np.float64(0.993184985163251), np.float64(0.9903976845441409), np.float64(0.9849105723388007), np.float64(0.9900538097456305)]	[np.float64(65.0564167176094), np.float64(58.456847721765655), np.float64(64.51354948222736), np.float64(52.36645952127955)]	957	[146097, 146106, 146211, 146247]	0.7333102732618471	0.4020068987143305	0.5482084642373253
PF3D7_0703800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	1	[]	0.0	0.0	0.0
PF3D7_0703900.1	1.5863511286360918	0.10176117430254822	0.16142895370618143	0.19453998964848343	0.48432230716192437	153075	[np.float64(0.9855010436314997), np.float64(0.9685789688982308), np.float64(0.9340983226901735), np.float64(0.9442275144742733)]	[np.float64(96.48744794071088), np.float64(10.99259836007176), np.float64(25.75765389592821), np.float64(12.792459086578145)]	68	[153175, 153185, 167369, 167370]	0.8498583569405099	0.517948717948718	0.6094529914529915
PF3D7_0704000.1	1.63164596142212	0.06522366522366521	0.10642192995134171	0.5025075729811479	0.5119839760119345	167303	[np.float64(0.9839772631283433), np.float64(0.9471287573986331), np.float64(0.9372682552634835), np.float64(0.9442149298536009)]	[np.float64(241.9482074322047), np.float64(39.49568821948592), np.float64(55.905319749142066), np.float64(10.092422116077335)]	55	[167369, 167370]	0.9021739130434783	0.7045454545454545	0.7809419496166483
PF3D7_0704100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	2	[]	0.0	0.0	0.0
PF3D7_0704200.1	6.6148148148148165	0.008881578947368421	0.05875000000000001	0.029100185469060656	0.26784087139415663	190976	[np.float64(0.9926214938646085), inf, np.float64(0.9077199578944379), np.float64(0.9570125592644125)]	[np.float64(126.26683500584755), np.float64(0.7122746174695855), np.float64(76.95977422268838), np.float64(62.00952166002892)]	56	[191038, 191017]	0.7209302325581396	0.4181818181818182	0.580058651026393
PF3D7_0704300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	11	[]	0.0	0.0	0.0
PF3D7_0704400.1	3.7638363165247717	0.12163954189270643	0.4578313253012048	2.010724268441808e-09	0.6737427605790329	208303	[np.float64(0.8572467541205642), np.float64(0.9774536570176504), np.float64(0.9197159456159126), np.float64(0.7329816708742127)]	[np.float64(0.2892578200089138), np.float64(0.06690346844265192), np.float64(0.5907383030219375), np.float64(0.4875399101641888)]	50	[208142, 208156]	0.9586776859504131	0.5131578947368421	0.5352767695099819
PF3D7_0704500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	6	[]	0.0	0.0	0.0
PF3D7_0704600.1	0.8374960018752908	0.14814924384067402	0.12407439939741205	0.09977045435771001	0.12464886887351037	215241	[np.float64(0.748414961444352), np.float64(0.6778359014249398), np.float64(0.8281127211213019), np.float64(0.7602743700956436)]	[np.float64(5.2496833305466355), np.float64(20.718283614096222), np.float64(22.01501013412199), np.float64(2.08765301121368)]	151	[215056, 215634]	0.9262820512820512	0.8208955223880597	0.8862263079068328
PF3D7_0704700.1	2.0555065622244126	0.4174679487179487	0.8581081081081081	2.77663629109929e-10	0.02602728675402423	237744	[np.float64(0.8817641535970028), np.float64(0.8579419807176019), np.float64(0.9683217098514476), np.float64(0.8811688659761048)]	[np.float64(0.17711048904209017), np.float64(0.1687823137409792), np.float64(0.3488530934118149), np.float64(0.33532423668724826)]	42	[237664, 237740]	0.9310344827586206	0.6119402985074626	0.6572692095080155
PF3D7_0704800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	27	[237730]	0.0	0.0	0.0
PF3D7_0704900.1	1.6943394426949998	0.14754188712522046	0.24998603880591458	0.014681608494545318	0.5078392373388176	243328	[np.float64(0.9816604691219935), np.float64(0.9555877568631812), np.float64(0.9877484995762035), np.float64(0.977218788291268)]	[np.float64(16.50593887183122), np.float64(2.546785322016528), np.float64(6.818711631022061), np.float64(9.935849550669975)]	92	[243447, 243455, 243520, 243634]	0.7318295739348369	0.4653061224489796	0.6358121330724072
PF3D7_0705000.1	1.5499588502319739	0.05476986678290244	0.08489103974618584	0.0022521822320995632	0.0003596224643465424	244583	[np.float64(0.9987447614936911), inf, inf, np.float64(0.9549683052761344)]	[np.float64(369.4272899713294), np.float64(0.2661242110005346), np.float64(0.346415860227978), np.float64(173.461624455021)]	75	[245772, 245790]	0.7883597883597883	0.4236453201970443	0.5373756074982643
PF3D7_0705100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	4	[]	0.0	0.0	0.0
PF3D7_0705200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	13	[260919]	0.0	0.0	0.0
PF3D7_0705300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	30	[260919, 264751, 264768]	0.0	0.0	0.0
PF3D7_0705400.1	2.562131218300637	0.11484126106343892	0.29423838011965026	1.1094491463181576e-30	0.061910939706250924	264652	[np.float64(0.9719038332875302), np.float64(0.977865763921058), np.float64(0.8742682076161695), np.float64(0.8853380983462967)]	[np.float64(16.244805471258317), np.float64(17.85710716057706), np.float64(7.874362925128874), np.float64(35.51996494886749)]	431	[264547, 264555, 264733, 264743, 264752, 264753]	0.7912932138284252	0.38144329896907214	0.4820505121275814
PF3D7_0705500.1	0.5149629498778145	0.02115024135505083	0.01089159067882472	0.5861750908843855	0.36403708913679694	268999	[np.float64(0.8622732667872124), inf, inf, np.float64(0.8628249223093013)]	[np.float64(2.853494549439223), np.float64(0.8503142423301461), np.float64(0.5630135965138521), np.float64(1.1735010579533873)]	84	[269187, 269423, 280486, 269474]	0.652542372881356	0.27624309392265195	0.4233335725048432
PF3D7_0705600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	26	[280486, 285103, 285104, 285118, 285105]	0.0	0.0	0.0
PF3D7_0705700.1	9.275627848868071	0.0035516634047326346	0.03294390798674362	5.173426562108945e-44	0.2014550500345949	285014	[np.float64(0.9999662263443777), np.float64(0.9999347985686686), np.float64(0.9991871679500577), np.float64(0.9872944052585689)]	[np.float64(355.2409919530315), np.float64(498.266518826385), np.float64(285.47071222522277), np.float64(212.72113179738807)]	2244	[285103, 285104, 285118, 285105, 287301, 287322, 287327]	0.8622524752475248	0.4933881542393599	0.5722084521679385
PF3D7_0705800.1	1.0776929197508962	0.19806949806949808	0.2134580956881119	0.012414447597397389	0.0004298277153710689	286787	[np.float64(0.9512346582670318), np.float64(0.9477283310699537), np.float64(0.7263893615080051), np.float64(0.9822210235281945)]	[np.float64(10.784218497247256), np.float64(10.882622497843847), np.float64(14.255436664139966), np.float64(16.0929003440261)]	53	[287301, 287322, 287327]	0.6590909090909091	0.2763157894736842	0.41923774954627946
PF3D7_0705900.1	3.6533306347110694	0.03350613811128423	0.12240900081281476	2.1939815070279854e-31	0.32911430601607733	289590	[np.float64(0.9675377772865335), np.float64(0.9759360446652094), np.float64(0.9640854232355348), np.float64(0.9738017545691131)]	[np.float64(40.14631758697333), np.float64(30.152375074199785), np.float64(108.8994163986277), np.float64(135.9881599367507)]	646	[289754]	0.8477859778597785	0.47660311958405543	0.5621738646671558
PF3D7_0706000.1	1.381285070828138	0.21915508693656366	0.30271564978151805	0.0016882982844459316	0.22525114394840942	297432	[np.float64(0.7820423903160616), np.float64(0.7490523997501857), np.float64(0.8430007699451054), np.float64(0.8760205175676387)]	[np.float64(0.21653510476719606), np.float64(0.18267097850160052), np.float64(0.21920278270457477), np.float64(0.20806616147048218)]	268	[297345]	0.49876543209876545	0.16206896551724137	0.3249402526459542
PF3D7_0706100.1	3.1660245802737266	0.25324114088159033	0.8017676767676767	2.831125381829843e-20	0.13760774458693165	296943	[np.float64(0.9131810841135235), np.float64(0.9717045530880712), np.float64(0.9692036457465046), np.float64(0.9060719971444808)]	[np.float64(2.008776075404618), np.float64(1.8084343521800563), np.float64(1.9973092276752573), np.float64(4.262979615273068)]	62	[297039, 297062]	0.7720930232558141	0.39999999999999997	0.5180722891566264
PF3D7_0706200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	23	[]	0.0	0.0	0.0
PF3D7_0706300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
