gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_1000100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	25	[36485]	0.0	0.0	0.0
PF3D7_1000200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1000300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1000400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1000500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	2	[]	0.0	0.0	0.0
PF3D7_1000600.1	0.9022491304610654	0.02910888931266516	0.02626347007103954	0.6095444548880651	0.2856787977348125	50625	[np.float64(0.8443318347232864), np.float64(0.8470639896453327), np.float64(0.8886052929518417), inf]	[np.float64(1.198809320069216), np.float64(1.0326038272936728), np.float64(2.2950953355770918), np.float64(0.6553554675795219)]	84	[50698, 51003]	0.7652173913043478	0.34831460674157305	0.4551838610827375
PF3D7_1001000.1	1.1975143337280325	0.46708887043189373	0.5593456174670285	0.29831504752665644	0.6518014190989044	64648	[np.float64(0.8642063464901619), np.float64(0.8515972051728969), np.float64(0.8154841132229653), np.float64(0.7962458593307451)]	[np.float64(0.2953917727456463), np.float64(0.5509351010712814), np.float64(0.3228212819515381), np.float64(0.17958753858619358)]	72	[64417, 64732]	0.7866666666666666	0.4027777777777778	0.5120056497175142
PF3D7_1001100.1	3.6393593887590496	0.11726695831634103	0.4267766057397918	2.4301701833706983e-15	0.06984712190385012	66864	[np.float64(0.9119613285936379), np.float64(0.8533856243756378), np.float64(0.9199235256480733), np.float64(0.9309898294529184)]	[np.float64(3.607163895395233), np.float64(3.4159990650401055), np.float64(2.5489573437952617), np.float64(2.803624166140771)]	96	[67090, 67509, 67581, 69940, 69964, 70014, 70015, 67602]	0.7382044560943644	0.4764397905759162	0.6454035689470466
PF3D7_1001100.2	2.0801067932333055	0.36491490244914904	0.7590619675365439	1.2521011315128365e-24	2.5243068263325804e-10	67419	[inf, np.float64(0.939867316370745), np.float64(0.9378020301476375), np.float64(0.9067805379791611)]	[np.float64(0.6659833635343859), np.float64(13.939967493021419), np.float64(3.5365962051230833), np.float64(3.5546155198735367)]	80	[67509, 67581, 67602]	0.6496350364963503	0.2754491017964072	0.4240059207427841
PF3D7_1001200.1	2.2592103282624287	0.0181624462782164	0.041032786218258	2.694092655529429e-13	0.7709908770274201	69851	[np.float64(0.9938164172722559), np.float64(0.9874549022219298), np.float64(0.987913694213771), np.float64(0.9769756420368219)]	[np.float64(110.3731730124035), np.float64(101.71270707283705), np.float64(130.60087941679134), np.float64(111.55583121599034)]	1765	[69940, 69964, 70014, 70015]	0.7410668047643707	0.4903264812575574	0.6616495005648801
PF3D7_1001300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	31	[72732, 72753, 74421, 74437]	0.0	0.0	0.0
PF3D7_1001400.1	3.8517208846107485	0.020380609489520383	0.07850041921188167	0.09244357342311992	0.6012814150992021	74326	[np.float64(0.9653669850319344), np.float64(0.9793497942384453), np.float64(0.9527834323821239), np.float64(0.9865555792754068)]	[np.float64(41.47993237247267), np.float64(226.97909561272678), np.float64(87.21944217088232), np.float64(98.6646718205363)]	52	[74421, 74437]	0.6395348837209303	0.35365853658536583	0.5529933481152993
PF3D7_1001500.1	6.48696177573664	0.005849921291509159	0.03794821580908783	0.0007307983408711477	0.8219590331979376	80868	[np.float64(0.9823794106329612), np.float64(0.9860842449651018), np.float64(0.9497073704921178), np.float64(0.9872834665142717)]	[np.float64(44.172620077748284), np.float64(3.08355244362517), np.float64(29.133764635572373), np.float64(13.281006062225082)]	257	[80940]	0.9382716049382717	0.7204968944099379	0.7678980058842759
PF3D7_1001600.1	2.035907739537078	0.21800058361629882	0.44382907540802274	4.7880307699934575e-21	0.0033875762643126306	85913	[np.float64(0.7273941457874693), np.float64(0.9203487283821385), np.float64(0.9174564067083659), np.float64(0.9152997966218528)]	[np.float64(36.96932851265714), np.float64(63.40791863659548), np.float64(9.766298992108052), np.float64(16.793233894465036)]	228	[85825, 85980]	0.9121338912133892	0.6170731707317073	0.6765159991049451
PF3D7_1001700.1	1.8707436527149948	0.202607294270882	0.37902630975101165	3.3929970323785612e-06	0.7440085567231889	92040	[np.float64(0.9859194533111183), np.float64(0.9860129708265726), np.float64(0.983472998786206), np.float64(0.9741107372561968)]	[np.float64(3.1949370522316918), np.float64(3.9687317106718107), np.float64(2.4781834717951723), np.float64(7.159371025195859)]	128	[92125, 92303]	0.7445652173913043	0.437299035369775	0.5873213321754642
