gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_1300100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_1300200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1301200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1301400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	37	[84576]	0.0	0.0	0.0
PF3D7_1301500.1	1.8488916014976702	0.1471071071071071	0.2719850948509485	0.01695245503375818	0.20615972169023333	85135	[np.float64(0.965655300571843), np.float64(0.9808038904558978), np.float64(0.9161770910700512), np.float64(0.8765948614043898)]	[np.float64(7.297787875882879), np.float64(3.177740797273267), np.float64(70.20753337874278), np.float64(52.511842286827054)]	68	[85216, 85249]	0.7757009345794392	0.3652694610778443	0.47088954620878726
PF3D7_1301600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	18	[]	0.0	0.0	0.0
PF3D7_1301700.1	1.1444658237811287	0.11202389843166544	0.12820752320176948	0.083361796159828	0.12325588179915355	100908	[np.float64(0.9904820122329915), np.float64(0.9520070815002755), np.float64(0.9728211280418145), np.float64(0.9871009220761124)]	[np.float64(0.0594940043566432), np.float64(0.6549720173669077), np.float64(0.12025987202066017), np.float64(0.0558367207421045)]	69	[100840]	0.9701492537313434	0.9032258064516129	0.931017369727047
PF3D7_1301900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_1302000.1	2.331885301339229	0.0809431953025734	0.18875024736950144	9.446799966609369e-15	0.8717754241275308	111957	[np.float64(0.9345736983202341), np.float64(0.9348130601847605), np.float64(0.9331350264581334), np.float64(0.9573510575433898)]	[np.float64(18.589340389392323), np.float64(9.354889325551817), np.float64(19.17063423265499), np.float64(15.348021515827941)]	456	[112117, 112118, 111786]	0.5390173410404625	0.16528239202657807	0.3066365020975657
PF3D7_1302050.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	18	[]	0.0	0.0	0.0
PF3D7_1302100.1	3.844538791471772	0.012634246531181054	0.04857285089014324	6.809861497308612e-13	0.4193388592861309	120373	[np.float64(0.9986491446843501), np.float64(0.9718752804238563), np.float64(0.9607747485005836), np.float64(0.9254899352521049)]	[np.float64(316.44475219923663), np.float64(32.4887895731054), np.float64(178.0893041805009), np.float64(134.85377306794936)]	714	[120426, 120436, 122692]	0.9173378550233149	0.5282112845138056	0.5758088817782198
PF3D7_1302200.1	3.603438301949781	0.022589285714285715	0.08139909735654416	0.10087369699867357	0.40205633753304393	122486	[np.float64(0.8820948081850071), np.float64(0.9261666132381668), np.float64(0.9675106488440084), np.float64(0.8952796342208126)]	[np.float64(31.82488183843435), np.float64(35.280944372360814), np.float64(368.087127514384), np.float64(32.79024972241187)]	46	[]	0.0	0.0	0.0
PF3D7_1302300.1	1.4939922622574584	0.02095936646004874	0.031313131313131314	0.3917132276044355	0.4618748711634981	125581	[np.float64(0.9507101542827286), np.float64(0.9629351017020292), np.float64(0.9676138705025976), np.float64(0.9780182529994365)]	[np.float64(5.435109607977803), np.float64(10.470421086868873), np.float64(7.010321428061543), np.float64(7.312823411370884)]	376	[126036, 125847]	0.6966019417475728	0.33955223880597013	0.48744084455769926
PF3D7_1302400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	4	[131178]	0.0	0.0	0.0
