gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_0300100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_0300200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0300400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0300500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0300600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0300700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0300800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0300900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	7	[]	0.0	0.0	0.0
PF3D7_0301000.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0301100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0301200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[81702]	0.0	0.0	0.0
PF3D7_0301300.1	1.578044433154241	0.10311190237750827	0.16271516353877047	0.09985269499706245	0.3143418649789522	81611	[np.float64(0.9549858403158504), np.float64(0.9608425914184457), np.float64(0.9563425499595201), np.float64(0.9682756954816402)]	[np.float64(19.88977189507223), np.float64(35.48006592409243), np.float64(11.856182965261178), np.float64(18.51996115539034)]	95	[81702, 84619, 84706]	0.8145161290322581	0.5663915978994749	0.6953718627676722
PF3D7_0301400.1	0.879199338408342	0.12583489723914867	0.11063395840134121	0.7867488906743867	0.9674195483516028	84553	[np.float64(0.9083080904146296), np.float64(0.8476065862979351), np.float64(0.8869491390324871), np.float64(0.9104089518551179)]	[np.float64(67.90062530952642), np.float64(87.51948332030952), np.float64(86.51328531885065), np.float64(87.36881083277098)]	363	[]	0.0	0.0	0.0
PF3D7_0301500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	25	[90403, 90416, 90432, 90494, 90742]	0.0	0.0	0.0
PF3D7_0301600.1	1.3975297909498667	0.14027600584039662	0.19603989711741177	0.031527731026250644	0.9137532220799567	90497	[np.float64(0.9520083564455404), np.float64(0.9427460491800818), np.float64(0.9877720313747236), np.float64(0.971382732261202)]	[np.float64(4.176739095158651), np.float64(5.968890376628492), np.float64(27.738652674399734), np.float64(3.520363857484519)]	258	[90742]	0.8270042194092827	0.5538461538461539	0.6697017268445841
