gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_1200100.1	1.2904721239477857	0.20172265288544358	0.2603174603174603	0.18619799807464976	0.1492197443898413	24897	[inf, np.float64(0.6494045328886471), np.float64(0.7579076873962621), np.float64(0.769471348628477)]	[np.float64(2.0558484225287423), np.float64(0.16925900195643998), np.float64(0.11723358154079488), np.float64(0.10699349237955487)]	37	[24813, 24845, 24851]	0.8271604938271605	0.3846153846153846	0.4649827784156142
PF3D7_1200200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	4	[]	0.0	0.0	0.0
PF3D7_1200300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1200400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_1200500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	5	[]	0.0	0.0	0.0
PF3D7_1200600.1	1.750331647844594	0.4857338564045084	0.8501953412944125	1.7058892827087177e-08	0.009637237384755493	46244	[np.float64(0.8901409071541992), inf, np.float64(0.946413186720551), np.float64(0.9630907078400611)]	[np.float64(1.4623400407763936), np.float64(0.5183456081340476), np.float64(2.3631917430093643), np.float64(3.805040973633689)]	53	[46563, 46218]	0.6355140186915887	0.3230769230769231	0.508371040723982
PF3D7_1200610.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1200700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	6	[]	0.0	0.0	0.0
PF3D7_1200800.1	2.588956528202697	0.0449782990216169	0.11644686087946807	4.90768626670604e-05	0.4249516587775224	68420	[np.float64(0.9042720910952142), np.float64(0.9316843836477925), np.float64(0.8731942579652942), np.float64(0.9398660177355677)]	[np.float64(27.189319405735905), np.float64(13.020190349895419), np.float64(26.444175879903632), np.float64(14.812305166208931)]	163	[68502, 68508]	0.8687782805429864	0.5364705882352941	0.6175
PF3D7_1200900.1	2.4584803871989442	0.04767239129125309	0.11720163900041948	9.9610638990015e-05	0.05207102760497864	72767	[np.float64(0.9889419968658337), np.float64(0.9747211203696778), np.float64(0.9599992395761392), np.float64(0.915586209830143)]	[np.float64(246.7692934527069), np.float64(44.638954043769964), np.float64(274.6492711540709), np.float64(178.4257348098633)]	182	[72827]	0.9461538461538461	0.625	0.660569105691057
PF3D7_1201000.1	3.8241997549199374	0.04227611062579609	0.16167229189413757	7.858727891646383e-89	0.015019983536962019	76198	[np.float64(0.9605225383181264), np.float64(0.9677902283141133), np.float64(0.9312102572194599), np.float64(0.9442070411199689)]	[np.float64(16.427724991873394), np.float64(15.61534737803452), np.float64(14.302360740002324), np.float64(16.848010190352394)]	1540	[76210, 76283, 76338, 76345, 75917]	0.587471667010097	0.24942896299680223	0.4245804129861385
PF3D7_1201100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	5	[]	0.0	0.0	0.0
PF3D7_1201200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	23	[91227, 91196]	0.0	0.0	0.0
PF3D7_1201300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1201400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1201500.1	1.1063054269443813	0.5836061102018548	0.6456466069142126	0.00019925478580589074	6.149485124039118e-05	100978	[np.float64(0.8842706628317106), np.float64(0.8845665119587562), np.float64(0.8729322593982846), np.float64(0.8026886977339128)]	[np.float64(0.6662626028134025), np.float64(0.32451195362716684), np.float64(0.1804231733838521), np.float64(0.19356139645960177)]	81	[100590, 100656, 100898, 100973, 101004]	0.6526946107784429	0.26174496644295303	0.40102210455021253
PF3D7_1201600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	12	[]	0.0	0.0	0.0
PF3D7_1201700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	55	[103358, 103364, 104829, 105049, 105193, 105227, 103359]	0.0	0.0	0.0
PF3D7_1201800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	32	[104829, 105049, 105193, 105227, 106690, 106738]	0.0	0.0	0.0
PF3D7_1201900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	5	[106690, 106738]	0.0	0.0	0.0
PF3D7_1202000.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1202100.1	1.0629461406580134	0.30381647754610364	0.3229405522759428	0.2042557263799831	0.0663912179230402	116419	[np.float64(0.8790886374248109), np.float64(0.7716028415978022), np.float64(0.8340329948511064), np.float64(0.9134234981924987)]	[np.float64(0.3476652600169091), np.float64(0.20756388032261325), np.float64(0.28935622086277024), np.float64(0.17973978801188478)]	111	[116129, 116206, 116212, 116375, 116524, 116530]	0.6289808917197454	0.2697768762677485	0.42891108429404057
PF3D7_1202100.2	1.0629461406580134	0.30381647754610364	0.3229405522759428	0.2042557263799831	0.0663912179230402	116419	[np.float64(0.8790886374248109), np.float64(0.7716028415978022), np.float64(0.8340329948511064), np.float64(0.9134234981924987)]	[np.float64(0.3476652600169091), np.float64(0.20756388032261325), np.float64(0.28935622086277024), np.float64(0.17973978801188478)]	111	[116129, 116206, 116212, 116375]	0.6166365280289331	0.25339366515837103	0.41092872971430844
PF3D7_1202200.1	1.0325325878951988	0.05917781130953727	0.061103018657410274	0.9764177236124264	0.8185079543809225	116054	[np.float64(0.9426203964329447), np.float64(0.9617784176643542), np.float64(0.9726742619398359), np.float64(0.947576718086099)]	[np.float64(11.951761944150531), np.float64(19.039427387406207), np.float64(11.907139876664184), np.float64(9.542132152469035)]	180	[116138, 116182]	0.9311224489795917	0.6458333333333334	0.6936073059360732
PF3D7_1202300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
