gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_0100100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0100900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0101000.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0101100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0101200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0101300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	1	[]	0.0	0.0	0.0
PF3D7_0101600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0101800.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0101900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_0102200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	4	[]	0.0	0.0	0.0
PF3D7_0102300.1	2.007530662152536	0.09254907344134353	0.18579510268730404	4.043454903330886e-14	0.5200977418517592	105768	[np.float64(0.751401764532813), np.float64(0.7721796726250769), np.float64(0.942037405087676), np.float64(0.9600056650318484)]	[np.float64(0.08198487417997638), np.float64(0.14997567922960706), np.float64(0.03139195130862517), np.float64(0.03187912179619221)]	573	[105706]	0.8170055452865065	0.5611111111111111	0.6867898441427853
PF3D7_0102500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_0102600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	32	[118529]	0.0	0.0	0.0
PF3D7_0102700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	20	[126020, 126041]	0.0	0.0	0.0
PF3D7_0102800.1	4.299830763935952	0.052768759018759014	0.22689673340358274	3.4253225961685115e-08	0.794969506463616	125996	[np.float64(0.9153155390898434), np.float64(0.8492848212202665), np.float64(0.9201192557640078), np.float64(0.9074781877827558)]	[np.float64(22.69368310148086), np.float64(3.509403145644117), np.float64(19.256814168605548), np.float64(10.981627911706573)]	86	[126120, 126180, 128604, 128634, 128715]	0.875	0.6094609460946094	0.6965267955366965
PF3D7_0102900.1	0.9641627195751796	0.025848580409069462	0.02492223758436612	0.5440124300734439	0.29733465991459834	128409	[np.float64(0.9450177885743434), np.float64(0.9494442882758232), np.float64(0.9917699131936628), np.float64(0.9873924809768901)]	[np.float64(36.59427907905324), np.float64(37.52326932559861), np.float64(52.397322331480794), np.float64(50.56589340497609)]	1032	[128604, 128634, 128715]	0.8753275926619244	0.6147978642257819	0.7023631716625591
PF3D7_0103000.1	1.53614456777024	0.07588353868724579	0.11656808573759547	0.19390319015319674	0.1939782924022211	128557	[np.float64(0.8821866821824467), inf, np.float64(0.9185689030876832), np.float64(0.9802720486803526)]	[np.float64(1.5155252756011677), np.float64(0.7063519802503566), np.float64(4.053687071392517), np.float64(52.74341693954522)]	98	[134061]	0.5925925925925926	0.39999999999999997	0.6749999999999999
PF3D7_0103100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	19	[134061, 140255, 139998, 140697]	0.0	0.0	0.0
PF3D7_0103200.1	4.727468861662618	0.025138641335577368	0.11884214413844676	7.596350229881261e-40	0.2633004150044268	140109	[np.float64(0.8859142188273692), np.float64(0.9224349116454253), np.float64(0.9365357514400109), np.float64(0.9231542623258148)]	[np.float64(16.63914207402217), np.float64(12.687720939807303), np.float64(3.15038348540285), np.float64(4.088535635487158)]	792	[140255, 143452, 143498, 139998, 140697]	0.7975206611570248	0.46118421052631586	0.5782724297791111
PF3D7_0103300.1	2.8339637752687588	0.08910933660933662	0.2525326319890902	1.9372030966303412e-06	0.01674542238480752	143221	[np.float64(0.9559251439870822), np.float64(0.8751570964867248), np.float64(0.9842780380331175), np.float64(0.9133233728720338)]	[np.float64(106.1644458052336), np.float64(40.845874004444774), np.float64(15.815080913714821), np.float64(56.09708569703041)]	69	[143452, 143498, 147235, 147374, 147385]	0.84	0.3895131086142322	0.46370608168360977
