gene_id	wart_change	wart_before	wart_after	p_inter_treatment	p_same_treatment	tes	tes_curve_r2	tes_curve_coeff	average_expression	cannonical_mods	wam_before	wam_after	wam_change
PF3D7_1300100.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_1300200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300300.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300500.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300700.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1300900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1301200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	0	[]	0.0	0.0	0.0
PF3D7_1301400.1	1.977272727272727	0.2	0.39545454545454545	0.005355005686175265	0.05389355793513601	84634	[np.float64(0.9660842356685588), np.float64(0.9637093207329315), np.float64(0.8785295569558621), np.float64(0.8806364482851301)]	[np.float64(0.03311655817421719), np.float64(0.26925752743077114), np.float64(0.19475353400540407), np.float64(0.18151314085189646)]	37	[84576]	0.88	0.46808510638297873	0.5319148936170213
PF3D7_1301500.1	1.5333904564699306	0.1471071071071071	0.2255726341169379	0.13272974746204783	0.18814620795658762	85135	[np.float64(0.965655300571843), np.float64(0.9808038904558978), np.float64(0.9474125527227514), np.float64(0.931595886055505)]	[np.float64(7.297787875882879), np.float64(3.177740797273267), np.float64(60.043227618415294), np.float64(53.03374941621695)]	67	[85216, 85249]	0.7757009345794392	0.3652694610778443	0.47088954620878726
PF3D7_1301600.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	17	[]	0.0	0.0	0.0
PF3D7_1301700.1	1.0877279913576476	0.11202389843166544	0.12185153002512858	0.08199806217755257	0.10335654852242375	100908	[np.float64(0.9904820122329915), np.float64(0.9520070815002755), np.float64(0.9728211280418145), np.float64(0.9828737444526158)]	[np.float64(0.0594940043566432), np.float64(0.6549720173669077), np.float64(0.12025987202066017), np.float64(0.05226972476131208)]	69	[100840]	0.9701492537313434	0.9032258064516129	0.931017369727047
PF3D7_1301900.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	3	[]	0.0	0.0	0.0
PF3D7_1302000.1	2.3738247548187656	0.05667076134709497	0.1345264561601605	1.5550732481028032e-09	0.9278020294307803	111983	[np.float64(0.9645669447875179), np.float64(0.9705609547692694), np.float64(0.9722647601672538), np.float64(0.9755470044724958)]	[np.float64(24.574196976621874), np.float64(12.578643261360034), np.float64(28.381643411433622), np.float64(14.219419360975381)]	410	[112117, 112118, 111786]	0.5390173410404625	0.16528239202657807	0.3066365020975657
PF3D7_1302050.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	12	[]	0.0	0.0	0.0
PF3D7_1302100.1	3.2475167747708547	0.01714921995420941	0.05569237947553013	2.283838548243744e-12	0.13802759300664974	120376	[np.float64(0.9950557323912992), np.float64(0.9718752804238563), np.float64(0.9607747485005836), np.float64(0.9254899352521049)]	[np.float64(132.31547694421877), np.float64(32.4887895731054), np.float64(178.0893041805009), np.float64(134.85377306794936)]	714	[120426, 120436, 122692]	0.9173378550233149	0.5282112845138056	0.5758088817782198
PF3D7_1302200.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	13	[]	0.0	0.0	0.0
PF3D7_1302300.1	1.0421661644280424	0.071429033693322	0.0744409220729708	0.42049599481702266	0.3096414414723962	125665	[np.float64(0.9523414806097088), np.float64(0.957163888557355), np.float64(0.969942236945944), np.float64(0.9780198002094197)]	[np.float64(2.7198918084776937), np.float64(4.362524747314403), np.float64(5.799497187420487), np.float64(7.314872331745492)]	373	[126036, 125847]	0.6966019417475728	0.33955223880597013	0.48744084455769926
PF3D7_1302400.1	0.0	0.0	0.0	0.0	0.0	0	[]	[]	4	[131178]	0.0	0.0	0.0
